Time,Isoprene,Radiation,Oxides,Temp,RH,WS,WD,OH,Toluene,Month,Hour,Day,Year,LAI,u,v,leaf_stage
2020/5/14 16:00,20.49485294,114,78.31086957,25.3,74.5,3.8,131,7139614.75,0.452325,5,16,14,2020,0.574269408,-2.867896405,2.49302431,2
2020/5/14 17:00,16.18014706,70.6,73.32785326,25,77.6,3.8,116,3442971.166,0.488202717,5,17,14,2020,0.574269408,-3.415417376,1.665810358,2
2020/5/14 18:00,15.10147059,32,66.21875,24.4,81.1,1.2,134,869121.9211,0.481027174,5,18,14,2020,0.574269408,-0.86320776,0.833590045,2
2020/5/14 19:00,11.14632353,30.3,58.29021739,23.4,88.5,1.5,2,53075.31521,0.657758152,5,19,14,2020,0.574269408,-0.052349245,-1.499086241,2
2020/5/15 2:00,3.955147059,30,49.2986413,21.8,98.5,2.2,178,39853.00684,0.707189674,5,2,15,2020,0.574269408,-0.076778893,2.198659819,2
2020/5/15 3:00,2.876470588,30.4,45.66657609,21.6,100,1.8,179,33615.9448,0.615767935,5,3,15,2020,0.574269408,-0.031414332,1.799725851,2
2020/5/15 4:00,3.236029412,30.3,45.06861413,21.7,99.4,1.6,177,36769.36288,0.516904891,5,4,15,2020,0.574269408,-0.08373753,1.597807256,2
2020/5/15 5:00,2.157352941,38.7,44.07201087,21.8,99.2,1.4,179,30771.28074,0.434784783,5,5,15,2020,0.574269408,-0.024433369,1.399786773,2
2020/5/15 6:00,3.955147059,136.4,43.16399457,22.2,98.5,1.3,202,4724392.786,0.379772283,5,6,15,2020,0.574269408,0.486988571,1.205339011,2
2020/5/15 7:00,18.69705882,218.2,44.825,23.2,92.7,1.4,247,8666144.67,0.374191304,5,7,15,2020,0.574269408,1.288706795,0.54702358,2
2020/5/15 19:00,12.94411765,30.5,49.60869565,21.9,100,0.6,2,21443.18,0.590520652,5,19,15,2020,0.574269408,-0.020939698,-0.599634496,2
2020/5/15 20:00,15.82058824,31.3,50.33953804,22.1,100,0.7,115,2120.962351,1.207617391,5,20,15,2020,0.574269408,-0.634415451,0.295832783,2
2020/5/15 22:00,13.30367647,30.6,42.41100543,22.1,100,0.5,0,1124.256082,0.756355435,5,22,15,2020,0.574269408,0,-0.5,2
2020/5/15 23:00,16.53970588,30.1,40.28491848,22.2,100,0.6,294,889.666654,0.7335,5,23,15,2020,0.574269408,0.548127275,-0.244041986,2
2020/5/16 1:00,22.29264706,30.7,38.15883152,21.9,100,0.6,358,871.9276349,0.792764674,5,1,16,2020,0.574269408,0.020939698,-0.599634496,2
2020/5/16 2:00,18.3375,30.9,38.15883152,21.7,100,0.9,358,865.7589702,0.911294022,5,2,16,2020,0.574269408,0.031409547,-0.899451744,2
2020/5/16 3:00,17.25882353,31.1,37.09578804,21.6,100,0.7,337,997.9075681,0.879402717,5,3,16,2020,0.574269408,0.27351179,-0.644353397,2
2020/5/16 4:00,15.82058824,30.6,34.96970109,21.5,100,0.2,359,899.7158132,0.89534837,5,4,16,2020,0.574269408,0.003490481,-0.199969539,2
2020/5/16 5:00,14.74191176,33.8,33.35298913,21.6,100,0.2,359,1159.676794,0.90465,5,5,16,2020,0.574269408,0.003490481,-0.199969539,2
2020/5/16 6:00,14.74191176,49.3,30.65108696,21.9,100,0.2,0,3940481.137,0.829439674,5,6,16,2020,0.574269408,0,-0.2,2
2020/5/16 7:00,12.94411765,129.6,35.2576087,22.1,100,0.9,43,9856289.796,0.919532609,5,7,16,2020,0.574269408,-0.613798524,-0.658218331,2
2020/5/16 8:00,15.82058824,228.1,45.64442935,22.6,100,1.2,19,13440371.83,1.422086413,5,8,16,2020,0.574269408,-0.390681785,-1.134622291,2
2020/5/16 9:00,13.30367647,157,52.93070652,23.3,98.2,1.4,20,30586641.64,1.100515761,5,9,16,2020,0.574269408,-0.478828201,-1.315569669,2
2020/5/16 10:00,13.66323529,98.5,60.85923913,23.6,94.6,0.9,23,54234543.66,0.790638587,5,10,16,2020,0.574269408,-0.351658016,-0.828454368,2
2020/5/16 11:00,9.348529412,240.5,69.784375,24,90.3,0.6,23,62621056.72,0.715959783,5,11,16,2020,0.574269408,-0.234438677,-0.552302912,2
2020/5/16 12:00,18.69705882,391.5,78.24442935,25,84.8,0.5,0,62753625.54,0.533913587,5,12,16,2020,0.574269408,0,-0.5,2
2020/5/16 13:00,36.31544118,454.9,95.51888587,25.8,80.9,0.7,134,55534728.57,0.514247283,5,13,16,2020,0.574269408,-0.50353786,0.486260859,2
2020/5/16 14:00,55.73161765,599.1,109.8256793,27.2,76.3,1,65,50437541.93,0.468536413,5,14,16,2020,0.574269408,-0.906307787,-0.422618262,2
2020/5/16 16:00,10.06764706,298.3,118.0199728,28.7,69.1,0.6,359,23050421.73,0.454451087,5,16,16,2020,0.574269408,0.010471444,-0.599908617,2
2020/5/16 17:00,43.50661765,139,95.05380435,28.6,66.7,1.2,249,12875422.31,0.294197283,5,17,16,2020,0.574269408,1.120296512,0.430041539,2
2020/5/16 18:00,28.76470588,45.7,77.49144022,27.9,66,0.8,224,1942951.553,0.353461957,5,18,16,2020,0.574269408,0.555726696,0.57547184,2
2020/5/16 19:00,14.74191176,30.3,94.54442935,26.6,77.9,0.7,157,89380.89157,0.419902174,5,19,16,2020,0.574269408,-0.27351179,0.644353397,2
2020/5/16 22:00,2.876470588,31.3,67.59184783,24.1,96.7,1.5,134,80688.54684,0.636231522,5,22,16,2020,0.574269408,-1.079009701,1.041987556,2
2020/5/16 23:00,1.797794118,30.4,64.5798913,23.6,98.7,1.2,135,54158.37557,0.722603804,5,23,16,2020,0.574269408,-0.848528137,0.848528137,2
2020/5/17 1:00,3.955147059,30.3,61.92228261,22.7,100,0.7,89,70469.49566,0.835020652,5,1,17,2020,0.435933005,-0.699893387,-0.012216685,2
2020/5/17 2:00,2.876470588,30.1,51.31399457,22.5,100,0.7,67,56293.28304,1.160843478,5,2,17,2020,0.435933005,-0.644353397,-0.27351179,2
2020/5/17 3:00,3.955147059,29.8,43.78410326,22.2,100,0.6,87,43778.4523,0.722338043,5,3,17,2020,0.435933005,-0.599177721,-0.031401574,2
2020/5/17 4:00,3.595588235,30.4,42.80964674,22.1,100,0.6,64,31697.32824,0.85282663,5,4,17,2020,0.435933005,-0.539276428,-0.263022688,2
2020/5/17 5:00,5.393382353,45.9,38.46888587,22,100,0.4,1,15798.3628,0.802597826,5,5,17,2020,0.435933005,-0.006980963,-0.399939078,2
2020/5/17 6:00,8.629411765,124.4,42.6767663,22.7,100,0.3,359,2157311.926,1.290534783,5,6,17,2020,0.435933005,0.005235722,-0.299954309,2
2020/5/17 7:00,11.50588235,251.7,50.47241848,24,96.9,0.4,360,5696436.679,1.297976087,5,7,17,2020,0.435933005,9.80E-17,-0.4,2
2020/5/17 8:00,32.36029412,365.6,63.0517663,25.5,89.2,0.7,0,13056483.72,0.808178804,5,8,17,2020,0.435933005,0,-0.7,2
2020/5/17 9:00,79.10294118,449.1,78.22228261,27.2,81.8,0.6,0,26597738.07,0.820403804,5,9,17,2020,0.435933005,0,-0.6,2
2020/5/17 12:00,121.5308824,393.6,93.88002717,30.1,67.3,1.5,23,32889753.72,0.818277717,5,12,17,2020,0.435933005,-0.586096693,-1.38075728,2
2020/5/17 13:00,252.7698529,239.7,95.93967391,30.2,65.1,1,1,28281097.91,0.709581522,5,13,17,2020,0.435933005,-0.017452406,-0.999847695,2
2020/5/17 14:00,116.8566176,403.2,111.8188859,30,66.5,0.9,152,19866452.57,0.678221739,5,14,17,2020,0.435933005,-0.422524407,0.794652834,2
2020/5/17 15:00,170.4308824,358,118.5293478,29.7,71.2,1.4,157,10829541.19,0.841398913,5,15,17,2020,0.435933005,-0.54702358,1.288706795,2
2020/5/17 16:00,180.8580882,247.7,115.9603261,29.6,70,2,131,9646747.004,0.857078804,5,16,17,2020,0.435933005,-1.50941916,1.312118058,2
2020/5/17 17:00,188.0492647,119.1,104.7540761,29,70.2,2,114,5946405.309,0.873555978,5,17,17,2020,0.435933005,-1.827090915,0.813473286,2
2020/5/17 18:00,207.1058824,39.3,91.0673913,28.2,73.7,2.2,133,1524792.816,0.814822826,5,18,17,2020,0.435933005,-1.608978144,1.500396392,2
2020/5/17 23:00,6.1125,30.4,58.44524457,24.9,94.1,1.1,133,81211.13377,0.425748913,5,23,17,2020,0.435933005,-0.804489072,0.750198196,2
2020/5/18 1:00,5.393382353,30.7,43.9169837,24.5,96.5,1.5,176,30143.67151,0.660415761,5,1,18,2020,0.435933005,-0.104634711,1.496346075,2
2020/5/18 2:00,5.393382353,30.4,40.61711957,24.4,97,0.8,180,16268.85483,1.385145652,5,2,18,2020,0.435933005,-9.80E-17,0.8,2
2020/5/18 3:00,7.191176471,30.3,39.35475543,24.3,97.5,1,178,8171.796506,1.724522283,5,3,18,2020,0.435933005,-0.034899497,0.999390827,2
2020/5/18 4:00,6.831617647,30.6,38.49103261,24.1,98.8,0.7,177,3371.077752,1.911883696,5,4,18,2020,0.435933005,-0.036635169,0.699040674,2
2020/5/18 5:00,6.1125,49.9,36.54211957,24.4,96.4,1.5,267,9061.528707,1.187419565,5,5,18,2020,0.435933005,1.497944302,0.078503934,2
2020/5/18 6:00,6.1125,106.9,41.81304348,25.4,88.3,1.9,269,6307927.915,0.505211413,5,6,18,2020,0.435933005,1.899710621,0.033159572,2
2020/5/18 7:00,10.06764706,236.3,48.56779891,26,83.2,2.1,271,14192965.26,0.508400543,5,7,18,2020,0.435933005,2.09968016,-0.036650054,2
2020/5/18 8:00,25.16911765,432,62.71956522,27.1,72.6,3.4,291,25983491.58,0.40050163,5,8,18,2020,0.435933005,3.17417345,-1.218451028,2
2020/5/18 19:00,7.550735294,30.4,71.79972826,23.6,43,3.4,292,222032.3054,0.342565761,5,19,18,2020,0.435933005,3.152425106,-1.273662418,2
2020/5/18 20:00,2.516911765,30.6,59.50828804,22.6,40.3,2.1,294,58585.42716,0.367547283,5,20,18,2020,0.435933005,1.918445461,-0.85414695,2
2020/5/18 21:00,1.797794118,29.6,56.69565217,21.9,42,2,292,19499.73732,0.377380435,5,21,18,2020,0.435933005,1.854367709,-0.749213187,2
2020/5/18 22:00,1.438235294,30,55.47758152,20.9,46.6,1.3,290,9035.613842,0.340439674,5,22,18,2020,0.435933005,1.221600407,-0.444626186,2
2020/5/18 23:00,1.438235294,29.7,52.64279891,20.5,47.6,1.1,269,11950.64554,0.301372826,5,23,18,2020,0.435933005,1.099832465,0.019197647,2
2020/5/19 1:00,2.516911765,29.8,47.74836957,20,50.4,1.1,267,8946.322834,0.416713043,5,1,19,2020,0.435933005,1.098492488,0.057569552,2
2020/5/19 2:00,0.719117647,30.3,45.09076087,18.7,63.7,1.5,45,10542.52555,0.548264674,5,2,19,2020,0.435933005,-1.060660172,-1.060660172,2
2020/5/19 3:00,0.359558824,29.9,43.23043478,17.3,75.2,0.9,44,11166.51169,0.27213913,5,3,19,2020,0.435933005,-0.625192533,-0.64740582,2
2020/5/19 4:00,0.719117647,30.9,42.69891304,17.2,75.9,0.7,68,9900.032188,0.296854891,5,4,19,2020,0.435933005,-0.649028698,-0.262224615,2
2020/5/19 5:00,0.359558824,60.4,44.22703804,17.5,75.3,0.8,178,2842.122274,0.275859783,5,5,19,2020,0.435933005,-0.027919597,0.799512662,2
2020/5/19 6:00,3.595588235,193.7,44.4263587,19.1,70.9,0.7,201,795589.5193,0.337782065,5,6,19,2020,0.435933005,0.250857565,0.653506299,2
2020/5/19 7:00,17.25882353,387.2,51.42472826,21.5,58.8,1.8,246,2596974.301,0.410600543,5,7,19,2020,0.435933005,1.644381824,0.732125958,2
2020/5/19 8:00,16.89926471,573.5,61.30217391,23.2,48.3,3.2,268,8368834.133,0.283035326,5,8,19,2020,0.435933005,3.198050646,0.111678389,2
2020/5/19 9:00,18.69705882,755.8,68.16766304,24.6,41,3.8,271,18132087.41,0.150686413,5,9,19,2020,0.435933005,3.799421242,-0.066319144,2
2020/5/19 10:00,20.85441176,873.1,72.2205163,25.9,34.2,3.1,272,16057173.62,0.1894875,5,10,19,2020,0.435933005,3.098111564,-0.10818844,2
2020/5/19 11:00,24.45,932.6,75.18817935,27,29.2,2.3,292,15926524.2,0.17433913,5,11,19,2020,0.435933005,2.132522866,-0.861595165,2
2020/5/19 12:00,15.82058824,909.6,78.13369565,27.7,24.4,3,293,17441399.09,0.163177174,5,12,19,2020,0.435933005,2.76151456,-1.172193385,2
2020/5/19 13:00,14.38235294,584.7,82.69592391,27.9,25,2.5,293,18455071.5,0.184172283,5,13,19,2020,0.435933005,2.301262134,-0.976827821,2
2020/5/19 14:00,26.24779412,512.7,91.37744565,28.1,26.6,2,273,17220815.61,0.163974457,5,14,19,2020,0.435933005,1.99725907,-0.104671912,2
2020/5/19 15:00,25.52867647,455.5,97.55638587,28.2,26.5,2.2,337,9448066.311,0.182311957,5,15,19,2020,0.435933005,0.859608483,-2.025110678,2
2020/5/19 16:00,19.41617647,326.5,100.6569293,28.1,26.7,1.8,360,7030226.943,0.173541848,5,16,19,2020,0.435933005,4.41E-16,-1.8,2
2020/5/19 17:00,11.14632353,153.1,106.7915761,27.5,28.2,1.4,22,4413337.192,0.154672826,5,17,19,2020,0.435933005,-0.524449231,-1.298057396,2
2020/5/19 18:00,26.24779412,46.3,107.389538,26.5,30,1,65,951476.0199,0.150952174,5,18,19,2020,0.435933005,-0.906307787,-0.422618262,2
2020/5/19 19:00,5.033823529,29.9,97.97717391,25.1,37.2,0.5,360,27451.95464,0.176465217,5,19,19,2020,0.435933005,1.22E-16,-0.5,2
2020/5/19 20:00,0.719117647,31.4,84.31263587,24,43.4,0.6,1,4766.135096,0.170086957,5,20,19,2020,0.435933005,-0.010471444,-0.599908617,2
2020/5/19 21:00,4.674264706,30.8,79.70611413,23.2,50.7,2,89,8307.854001,0.576435326,5,21,19,2020,0.435933005,-1.99969539,-0.034904813,2
2020/5/19 22:00,1.078676471,31,76.40625,22.5,54.7,2,91,8172.26838,0.570057065,5,22,19,2020,0.435933005,-1.99969539,0.034904813,2
2020/5/19 23:00,0.359558824,30.8,79.10815217,21.9,61.2,2.2,130,13342.1602,0.448870109,5,23,19,2020,0.435933005,-1.685297775,1.414132741,2
2020/5/20 1:00,1.797794118,31.5,78.75380435,20.7,74.9,1.4,132,22919.40912,0.554377174,5,1,20,2020,0.435933005,-1.040402756,0.936782849,2
2020/5/20 2:00,1.078676471,31.4,73.21711957,20.4,78.8,1.2,132,19406.67977,0.852029348,5,2,20,2020,0.435933005,-0.891773791,0.802956728,2
2020/5/20 3:00,0.719117647,31.3,65.13355978,20.1,81.2,0.9,116,15193.79239,0.623740761,5,3,20,2020,0.435933005,-0.808914642,0.394534032,2
2020/5/20 4:00,0.719117647,31.4,60.43845109,20.3,80.4,1.1,156,21150.41313,0.541620652,5,4,20,2020,0.435933005,-0.447410307,1.004900003,2
2020/5/20 5:00,0.719117647,47.4,58.13519022,20.1,82.2,0.6,130,18307.03804,0.581219022,5,5,20,2020,0.435933005,-0.459626666,0.385672566,2
2020/5/20 6:00,6.831617647,140.4,62.40951087,20.6,80.5,0.9,115,3186289.142,0.79754837,5,6,20,2020,0.435933005,-0.815677008,0.380356436,2
2020/5/20 7:00,8.269852941,280.8,72.46413043,22,74.4,1.1,156,7833231.359,0.774692935,5,7,20,2020,0.435933005,-0.447410307,1.004900003,2
2020/5/20 8:00,16.89926471,433.2,82.51875,24,65.8,0.7,153,13335384.38,0.683536957,5,8,20,2020,0.435933005,-0.31779335,0.623704567,2
2020/5/20 9:00,24.80955882,600.9,97.00271739,26,53,0.8,359,21665125.53,0.698951087,5,9,20,2020,0.435933005,0.013961925,-0.799878156,2
2020/5/20 10:00,30.20294118,654.2,107.1237772,26.8,48.6,1.1,155,19014604.18,0.555174457,5,10,20,2020,0.435933005,-0.464880088,0.996938566,2
2020/5/20 11:00,44.94485294,831.4,111.9517663,27.8,42.4,2,89,26784466.43,0.418307609,5,11,20,2020,0.435933005,-1.99969539,-0.034904813,2
2020/5/20 12:00,43.14705882,820.3,115.9160326,29,34.8,0.9,87,29551964.3,0.148560326,5,12,20,2020,0.435933005,-0.898766581,-0.047102361,2
2020/5/20 13:00,30.92205882,724.9,126.6350543,29.6,35.8,1.4,90,25463669.51,0.146434239,5,13,20,2020,0.435933005,-1.4,-8.57E-17,2
2020/5/20 14:00,33.43897059,577.2,132.2603261,29.7,35.9,1.8,71,18512823.59,0.116669022,5,14,20,2020,0.435933005,-1.701933436,-0.586022678,2
2020/5/20 15:00,29.12426471,376.3,130.2228261,29.6,36,1.2,113,14319921.2,0.121186957,5,15,20,2020,0.435933005,-1.104605824,0.468877354,2
2020/5/20 16:00,40.98970588,218.5,132.348913,29.2,36.2,1.7,138,8514063.793,0.101520652,5,16,20,2020,0.435933005,-1.137522031,1.263346203,2
2020/5/20 17:00,20.85441176,117.2,129.5805707,28.5,37.4,3.7,72,3057707.315,0.1405875,5,17,20,2020,0.435933005,-3.51890911,-1.143362879,2
2020/5/20 18:00,11.14632353,40,116.9790761,27.5,41.4,3,89,695771.3918,0.233338043,5,18,20,2020,0.435933005,-2.999543085,-0.052357219,2
2020/5/20 19:00,2.157352941,30.6,99.9482337,26.8,38.7,4.8,88,31723.8502,0.283301087,5,19,20,2020,0.435933005,-4.79707597,-0.167517584,2
2020/5/20 20:00,0.719117647,30.7,94.30081522,25.8,44.1,3.8,88,23937.05694,0.325557065,5,20,20,2020,0.435933005,-3.797685143,-0.132618087,2
2020/5/20 21:00,0.719117647,30.4,89.22921196,24.7,53.7,3.9,88,22217.32042,0.2017125,5,21,20,2020,0.435933005,-3.897624225,-0.136108037,2
2020/5/20 22:00,0.719117647,30.5,83.62608696,24.1,56.7,3.1,91,18258.15609,0.165569022,5,22,20,2020,0.435933005,-3.099527855,0.05410246,2
2020/5/20 23:00,0.359558824,30.6,70.33804348,23.5,56.9,2.8,112,12936.94781,0.215532065,5,23,20,2020,0.435933005,-2.596114793,1.048898462,2
2020/5/21 1:00,1.078676471,30.6,65.04497283,22.4,64.9,2.8,88,32545.74015,0.1772625,5,1,21,2020,0.435933005,-2.798294316,-0.097718591,2
2020/5/21 2:00,0.719117647,30.7,62.98532609,22.2,69.4,3.3,89,45969.74368,0.183640761,5,2,21,2020,0.435933005,-3.299497394,-0.057592941,2
2020/5/21 3:00,0.719117647,30.5,59.90692935,22.1,72.3,3,89,42183.67706,0.166897826,5,3,21,2020,0.435933005,-2.999543085,-0.052357219,2
2020/5/21 4:00,0.719117647,30.7,57.89157609,21.9,76.1,2.7,90,41713.05827,0.221644565,5,4,21,2020,0.435933005,-2.7,-1.65E-16,2
2020/5/21 5:00,0.719117647,35.3,57.40434783,21.8,78.2,3.3,90,28531.57116,0.181248913,5,5,21,2020,0.435933005,-3.3,-2.02E-16,2
2020/5/21 6:00,1.438235294,72.5,58.93247283,21.9,80.5,3.7,90,2985277.207,0.182577717,5,6,21,2020,0.435933005,-3.7,-2.27E-16,2
2020/5/21 7:00,3.595588235,202.9,59.95122283,22.3,80.8,3.8,114,7915505.525,0.124907609,5,7,21,2020,0.435933005,-3.471472739,1.545599244,2
2020/5/21 8:00,7.550735294,464.1,63.95978261,23.2,79.3,3.6,114,13302196.95,0.145371196,5,8,21,2020,0.435933005,-3.288763648,1.464251915,2
2020/5/21 9:00,12.94411765,438.8,67.92404891,23.7,76.8,3.6,131,18989081.83,0.139258696,5,9,21,2020,0.435933005,-2.716954489,2.361812504,2
2020/5/21 10:00,12.94411765,383.8,72.99565217,24,76.1,3.2,135,22783454.6,0.140055978,5,10,21,2020,0.435933005,-2.2627417,2.2627417,2
2020/5/21 11:00,13.30367647,533.9,76.02975544,24.5,74.7,3.2,133,25370265.32,0.16211413,5,11,21,2020,0.435933005,-2.340331845,2.182394752,2
2020/5/21 12:00,15.10147059,278.4,83.1388587,25,73.3,3.3,132,28360632.53,0.119858152,5,12,21,2020,0.435933005,-2.452377924,2.208131001,2
2020/5/21 13:00,8.988970588,221.3,82.20869565,24.7,76.3,3.2,134,19647060.22,0.127565217,5,13,21,2020,0.435933005,-2.301887361,2.222906785,2
2020/5/21 14:00,15.46102941,308.5,79.68396739,24.7,77.2,3.2,132,15807772.69,0.159456522,5,14,21,2020,0.435933005,-2.378063442,2.14121794,2
2020/5/21 15:00,11.86544118,244.8,81.18994565,24.5,77.1,3.5,133,13125234.09,0.163177174,5,15,21,2020,0.435933005,-2.559737956,2.38699426,2
2020/5/21 16:00,8.629411765,182.8,78.17798913,24.3,75,2.8,134,8926387.855,0.182843478,5,16,21,2020,0.435933005,-2.014151441,1.945043437,2
2020/5/21 17:00,9.708088235,126.3,75.12173913,23.8,76.1,3.3,133,5511031.609,0.141650543,5,17,21,2020,0.435933005,-2.413467215,2.250594588,2
2020/5/21 18:00,8.629411765,44.6,73.10638587,23.2,76.8,3.2,133,1310216.137,0.17433913,5,18,21,2020,0.435933005,-2.340331845,2.182394752,2
2020/5/21 19:00,4.314705882,30.5,73.61576087,22.4,81,2.5,133,79247.6349,0.191879348,5,19,21,2020,0.435933005,-1.828384254,1.7049959,2
2020/5/21 20:00,1.078676471,30.5,70.05013587,21.9,84.1,3.2,135,65137.54727,0.212342935,5,20,21,2020,0.435933005,-2.2627417,2.2627417,2
2020/5/21 21:00,1.438235294,30.5,68.01263587,21.3,88.9,3.1,131,63232.7923,0.225630978,5,21,21,2020,0.435933005,-2.339599699,2.03378299,2
2020/5/21 22:00,1.438235294,30.4,65.95298913,20.9,89.3,3,113,48182.95459,0.233072283,5,22,21,2020,0.435933005,-2.76151456,1.172193385,2
2020/5/21 23:00,1.078676471,30.4,66.97173913,21,79.5,2.7,114,67047.09208,0.286224457,5,23,21,2020,0.435933005,-2.466572736,1.098188936,2
2020/5/22 1:00,1.078676471,30.6,65.00067935,20.6,75.8,2.1,132,77789.99841,0.263103261,5,1,22,2020,0.435933005,-1.560604134,1.405174273,2
2020/5/22 2:00,0.719117647,30.7,62.47595109,20.2,78.6,2.4,91,64261.74683,0.164505978,5,2,22,2020,0.435933005,-2.399634468,0.041885775,2
2020/5/22 3:00,0.359558824,31,58.95461957,19.8,80.2,2,112,47137.04837,0.264432065,5,3,22,2020,0.435933005,-1.854367709,0.749213187,2
2020/5/22 4:00,0.359558824,31.1,56.00910326,19.6,81,2.4,92,30440.10697,0.223504891,5,4,22,2020,0.435933005,-2.398537985,0.083758792,2
2020/5/22 5:00,0.719117647,51.8,58.64456522,19.8,80.4,2.4,113,43081.64922,0.205698913,5,5,22,2020,0.435933005,-2.209211648,0.937754708,2
2020/5/22 6:00,3.236029412,146.7,63.62758152,20.5,79.2,2.9,116,2266547.906,0.358511413,5,6,22,2020,0.435933005,-2.606502734,1.271276326,2
2020/5/22 7:00,4.674264706,221.6,69.03138587,21.3,78.3,3.4,133,9961686.1,0.150154891,5,7,22,2020,0.435933005,-2.486602586,2.318794424,2
2020/5/22 8:00,6.472058824,420.3,71.53396739,21.9,78,3.3,134,14793208.75,0.107633152,5,8,22,2020,0.435933005,-2.373821341,2.292372623,2
2020/5/22 9:00,6.472058824,558.7,76.05190217,22.7,76.3,2.6,135,20250829.75,0.120921196,5,9,22,2020,0.435933005,-1.838477631,1.838477631,2
2020/5/22 10:00,9.348529412,598.5,80.5919837,23.1,75.5,2.8,111,23761201.59,0.091155978,5,10,22,2020,0.435933005,-2.614025194,1.003430259,2
2020/5/22 11:00,10.06764706,699.7,86.17296196,24,71.4,2.5,115,29312050.56,0.08265163,5,11,22,2020,0.435933005,-2.265769468,1.056545654,2
2020/5/22 12:00,9.348529412,481.9,87.16956522,24.4,69.5,2.6,135,32734847.73,0.069895109,5,12,22,2020,0.435933005,-1.838477631,1.838477631,2
2020/5/22 13:00,13.30367647,502.6,88.21046196,24.8,67,2.4,132,27608975.19,0.078399457,5,13,22,2020,0.435933005,-1.783547581,1.605913455,2
2020/5/22 14:00,8.988970588,497.3,86.1951087,24.9,67.2,2.3,133,22520019.84,0.085309239,5,14,22,2020,0.435933005,-1.682113514,1.568596228,2
2020/5/22 15:00,7.910294118,469.8,81.58858696,24.7,65.8,2.3,132,20148831.11,0.079994022,5,15,22,2020,0.435933005,-1.709233099,1.539000395,2
2020/5/22 16:00,5.393382353,256.9,78.0451087,24.5,66.4,2,132,12563854.74,0.068566304,5,16,22,2020,0.435933005,-1.486289651,1.338261213,2
2020/5/22 17:00,8.269852941,127.2,78.64307065,23.8,70.1,2,133,5453514.561,0.109759239,5,17,22,2020,0.435933005,-1.462707403,1.36399672,2
2020/5/22 18:00,6.1125,48.2,76.71630435,23.5,67.8,2.2,133,1080694.208,0.123844565,5,18,22,2020,0.435933005,-1.608978144,1.500396392,2
2020/5/22 19:00,3.955147059,31.3,74.30230978,23,65.8,2.4,132,37300.34005,0.1161375,5,19,22,2020,0.435933005,-1.783547581,1.605913455,2
2020/5/22 20:00,1.078676471,30.4,68.67703804,22.5,67.8,2.3,131,23811.19893,0.140853261,5,20,22,2020,0.435933005,-1.735832035,1.508935767,2
2020/5/22 21:00,0.359558824,30.7,69.23070652,22,67.6,2,115,12198.24281,0.126767935,5,21,22,2020,0.435933005,-1.812615574,0.845236523,2
2020/5/22 22:00,0.719117647,30.8,73.77078804,21.9,61.8,2.3,115,14548.58307,0.120123913,5,22,22,2020,0.435933005,-2.08450791,0.972022002,2
2020/5/22 23:00,0.719117647,30.7,64.75706522,21.4,69.8,2,116,10061.70613,0.347083696,5,23,22,2020,0.435933005,-1.797588093,0.876742294,2
2020/5/23 1:00,1.438235294,30.6,50.38383152,20.6,83.6,1.7,131,11569.10786,0.2383875,5,1,23,2020,0.435933005,-1.283006286,1.115300349,2
2020/5/23 2:00,1.078676471,30.7,47.43831522,20.4,85.3,1.7,110,9821.43572,0.499098913,5,2,23,2020,0.435933005,-1.597477455,0.581434244,2
2020/5/23 3:00,1.078676471,31.2,44.40421196,20.1,87.5,1.4,113,10169.31234,0.404222283,5,3,23,2020,0.435933005,-1.288706795,0.54702358,2
2020/5/23 4:00,1.438235294,31.3,42.76535326,20,88.2,1.4,135,10880.44289,0.200649457,5,4,23,2020,0.435933005,-0.989949494,0.989949494,2
2020/5/23 5:00,1.797794118,57.6,41.01576087,19.8,90.4,0.9,131,5145.042344,0.469599457,5,5,23,2020,0.435933005,-0.679238622,0.590453126,2
2020/5/23 6:00,4.314705882,171.6,41.41440217,20.3,90.1,1.4,133,2365813.619,0.428140761,5,6,23,2020,0.435933005,-1.023895182,0.954797704,2
2020/5/23 7:00,6.831617647,237.7,42.69891304,21.2,86.5,1.7,133,8140880.988,0.167695109,5,7,23,2020,0.435933005,-1.243301293,1.159397212,2
2020/5/23 8:00,7.191176471,333.5,44.11630435,21.7,86.4,2.2,156,15213455.97,0.140853261,5,8,23,2020,0.435933005,-0.894820615,2.009800007,2
2020/5/23 9:00,12.225,473.2,47.08396739,22.9,76.5,1.9,135,23940195.97,0.151749457,5,9,23,2020,0.435933005,-1.343502884,1.343502884,2
2020/5/23 10:00,15.46102941,582.3,51.60190217,23.9,70.6,1.8,160,20242329.25,0.122515761,5,10,23,2020,0.435933005,-0.615636258,1.691446717,2
2020/5/23 15:00,17.25882353,445.9,73.39429348,27.3,61.6,2.3,135,20890239.5,0.076007609,5,15,23,2020,0.435933005,-1.626345597,1.626345597,2
2020/5/23 16:00,12.58455882,363.3,69.82866848,26.9,64.3,2.7,132,17288506.14,0.078665217,5,16,23,2020,0.435933005,-2.006491029,1.806652637,2
2020/5/23 17:00,9.708088235,137.8,71.40108696,26.4,68.4,2.9,131,9015957.798,0.080791304,5,17,23,2020,0.435933005,-2.188657783,1.902571184,2
2020/5/23 18:00,11.14632353,48,72.02119565,25.5,74.8,2.4,134,1560261.46,0.116403261,5,18,23,2020,0.435933005,-1.726415521,1.667180089,2
